211,CN1C(=O)N(C(=O)[C@]11CN(C[C@H]1c1ccc(cc1)C#N)c1nc2cc(ccc2o1)C(O)=O)c1cc(Cl)cc(Cl)c1,00000000000000000000000000000000000001000100000000000000010000100110000000010101100101110100110111001101011110111000110011110101010001111111101101101010111011111111110
212,C[C@@H](Oc1cccc2[nH]nc(C)c12)C(=O)N1CCN(C[C@H]1C)C(=O)c1ccccc1,00000000000000000000000000000000000000000000000000001000000000000100010010010001100101100000101111101100010010110101111011101111110000001110011101111111111011111111110
213,CC(C)(C)S(=O)(=O)c1cc(ccc1N[C@H](CCN1CCOCC1)CSc1ccccc1)S(=O)(=O)Nc1ncnc2CN(CCc12)C1CCN(CC2=C(CC(C)(C)CC2)c2ccc(Cl)cc2)CC1,00000000000000000000000000000000110000100000000000110001011111101111010001111101110001111011001101111111111101011001111011101100111111111110111011111111010111111111110
214,CC(C)(C)C[C@H]1N[C@H]([C@H](c2cccc(Cl)c2)[C@]11C(=O)Nc2cc(Cl)c(F)cc12)C(=O)NCC[C@H](O)CO,00000000000000000000000000000000000000000010000000000110000000100010000010100001101100010011100111001101110101111001011011000101010110111111111111110111111111111111110
215,Cc1cc2c(C(=O)NCCc3cccc(Cl)c3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NCCc3cccc(Cl)c3)c(O)c(O)cc2c1O,00000000000000000000000000000000000000000000000000000110000000100000000010000000001000010100100001001101110100110100011000000101000100101011101111110111111111111111110
216,CO[C@H]1C[C@H](N(C1)C(=O)C1=C(C(C)C)N2[C@H](c3ccc(Cl)cc3)[C@@](C)(N=C2S1)c1ccc(Cl)cc1)C(=O)N1CCOCC1,00000000000000000000000000000000000010000000010100000000010000100010000000111111110101111000110111111101011101111000111111100111110010101110111101111110111011111111110
217,Cc1cc(Cl)ccc1CN1[C@@H](c2ccc(Cl)cc2)C(=O)N(CCN2CCOCC2)c2ccc(I)cc2C1=O,00000000000000000001000000010000000000000000000000000000010000100000000000010001100001110000100101101101010101110000111011100101110010111110001111111010011111111111110
218,COc1cc(CNC(=O)c2cc(ccc2Cl)-n2[nH]c3c4cnn(C)c4nc(-c4cccc(c4)C(F)(F)F)c3c2=O)ccc1O,00000000000000000000000000000000000000100010000000001000000000100100010010010101101100010000111111101101011100101100010011101111001101111101101111101111111111111111110
219,CC(C)[C@H](NC(=O)[C@H](C)N)C(=O)N1CCC[C@H]1C(=O)NCC1CCCCC1,00000000000000000000000000000000000000000000000000000010000000000000000000110001001111000011100110001000000000110000011001100000110100001110011000111111011110111101110
220,Cn1ncc2c1nc(-c1cccc(c1)N(=O)=O)c1c2[nH]n(-c2cccc(F)c2)c1=O,00000000000000000000000010000000000000100010000001001000100000110100011100010101100100010000111111100110010100100100010111101101001001111100001111101011001010111111110
221,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(cc1S(=O)(=O)C(C)(C)C)S(=O)(=O)Nc1ncnc2CN(CCc12)C1CCN(Cc2cc(F)ccc2-c2ccc(Cl)cc2)CC1,00000000000000000000000000000000110000100010000000010001001111101111010001110101110001111011011001101111111100011001111011101100111101111110111011111111010110111111110
222,CN[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N1CC[C@@H]2[C@H]1[C@H](CN2C(C)=O)c1c[nH]c2cc(F)ccc12,00000000000000000000000000000000000000000010000000000010000000100100000000110001100101010001110110001100010110110000111011100100110100101110011000111101011010111111110
223,COc1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CCC(CO)CC1,00000000000000000000000000000000000000100010000000000000000100101100000000010100011001101011010000101000001101011100001011100111110001110111001111011010110111111111110
224,CO[C@H](C)[C@H](NC(=O)[C@H](C)N)C(=O)N1CC[C@H]2NC[C@@H]([C@@H]12)c1cn(Cc2ccccc2)c2cc(F)ccc12,00000000000000000000000000000000000000000010000000000010000000100100000000010001101111010111110111001100110100110000011011100110110100101110011001111101111111111111110
225,CCN(CC)C(=O)c1nn(c(C)c1Br)-c1ccccc1C(=O)N1Cc2ccccc2C[C@H]1CO,00000000000000000000000000000000000000000000001000001000000000100100000000010001101101110011101111101100010101110010110011101100010001111111011011101110011111111111110
226,Cn1ncc2c1nc(-c1cccc(c1)C(F)(F)F)c1c2[nH]n(-c2ccc(cc2)C(=O)NCCCO)c1=O,00000000000000000000000000000000000000100010000000001100000000100100010000010101101100000010111111101100111101111100011011101101001111111111001111111011011111111111110
227,CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CCC(CO)CC1,00000000000000000000000000000000000000100010000000000000000100101100000000110100011001101011000000101000001101011000001011100100110001110111001011011110010111101111110
228,COC1(CCN(CC1)c1ccc(cc1)C(=O)NS(=O)(=O)c1ccc(N[C@H](CCN(C)C)CSc2ccccc2)c(c1)N(=O)=O)c1ccc(cc1)-c1ccccc1,00000000000000000000000010000000110000000000000001010001101111111011011101110001110001101110111001101010101010111001111101101111111111011110111111111111111111111111110
229,CC(C)C[C@@H](NC(N)=N)C(=O)NCC(=O)N1CCC(CC1)c1cc(nn1C)-c1ccc(OCc2ccc(CC(O)=O)cc2)c(Cl)c1Cl,00000000000000000000000001000000000000000001000000001010000000100100000000110111101111110011111110101001101111110101011111111111110110101111111111111111111111111111110
230,CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CC[C@H](O)C1,00000000000000000000000000000000000000100010000000000000000100101100000000110100010101101011000111101000101100011000001011100101010011110111001111011110110011101111110
231,OC(=O)C[C@@H](N1[C@@H](c2ccc(Cl)cc2)C(=O)Nc2ccc(I)cc2C1=O)c1ccc(Cl)cc1,00000000000000000001000000010000000000000000000000000000000000100000000000010001100001010000100101000101110100110000010011110101000110111101101111101011001111110111110
232,OC(=O)[C@@H](N1[C@@H](c2ccc(OC(F)(F)F)cc2)C(=O)Nc2ccc(I)cc2C1=O)c1ccc(Cl)cc1,00000000000000000001000000010000000000000010000000000000000000100000000000010001100001010000100101000101011100101100010011110111000100111101101111101011101011110111110
233,Nc1cc(Cl)ccc1CN1[C@@H](c2ccc(Cl)cc2)C(=O)N(CCCN2CCOCC2)c2ccc(I)cc2C1=O,00000000000000000001000000010000000000000000000000000000010000100000000000010001100011110010100101101101010101110000011011100101110011111110001111111011011111110111110
234,COC1(CCN(CC1)c1ccc(cc1)C(=O)NS(=O)(=O)c1ccc(N[C@H](CCN(C)C)CSc2ccccc2)c(c1)N(=O)=O)c1ccccc1F,00000000000000000000000010000000110000000010000001010001101111111011011101110001110001111110111001101010101110111001111101101111111111111110111111111111111111111111110
235,CCOc1cc(ccc1C1=N[C@H]([C@@H](N1C(=O)N1CCC(CC1)NCC(=O)N(C)CCC#N)c1ccc(Cl)cc1)c1ccc(Cl)cc1)C(F)(F)F,00000000000000000000000000000000000001100110000000000000000000100000000000010111101101110011110111101001101101111111111111100111110011101110001111111111111111111111110
236,CN1c2ncnn2[C@H](C2=C1c1ccccc1O[C@@H]2c1ccc(Cl)cc1)c1ccc(Br)cc1,00000000000000000000000001100000000000000000011000101000010000100100000000011101100101010000011011110101011100000100000011101100000000110100001011001000100011101111110
237,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1c1nc2c(cccc2s1)-c1cccc(F)c1,00000000000000000000000000000000000010000010000100000010000000100100000000010001010101011011110110001100010100110000011011100100110100101100001001011111011010111111110
238,COc1cc(COc2ccc(-c3cc(C4CCN(CC4)C(=O)CNC(=O)[C@@H](CC(C)C)NC(N)=N)n(C)n3)c(Cl)c2Cl)ccc1C(O)=O,00000000000000000000000001000000000000000001000000001010000000100100000000110111101111110111111110101001101111110101011111111111110110101111111111111111111111111111110
239,COc1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CCN(CC1)C=O,00000000000000000000000000000000000000100010000000000000000100101100000000010101010001101000010000101000001100111100011011100111110001110110001111011010111011111111110
240,Cn1ncc2c1nc(-c1cccc(c1)C#N)c1c2[nH]n(-c2cccc(F)c2)c1=O,00000000000000000000000000000000000000100110000000001000000000100100010000010101100100010000111111100100010100100100010011101101001001110100001111001011001010101111110
241,CN[C@@H](C)C(=O)N[C@@H]([C@@H](C)OC)C(=O)N1CC[C@@H]2[C@H]1[C@H](CN2C(C)=O)c1c[nH]c2cc(F)ccc12,00000000000000000000000000000000000000000010000000000010000000100100000000010001100101010101110111001100010110110000111011100110110100101110111000111101111011111111110
242,Cn1ncc2c1nc(-c1cccc(c1)C(F)(F)F)c1c2[nH]n(-c2cccc(c2)C(O)=O)c1=O,00000000000000000000000000000000000000100010000000001000000000100100010000010101100100000000111111100100011100101100010011111101001101111101001111101011001011111111110
243,CC(C)(C)OC(=O)Cc1ccc(Cl)c(F)c1-n1c(nc(C(O)=O)c1-c1ccc(F)c(Cl)c1)C1CCCCC1,00000000000000000000000000000000000000100010000000000000000000100110000000110101000101010000000111000001000110001000001011110110110011111101111011111110101111111111110
244,CC(C)C1=C(SC2=N[C@](C)([C@H](N12)c1ccc(Cl)cc1)c1ccc(Cl)cc1)C(=O)N1CCNC(=O)C1,00000000000000000000000000000000000010000000010100000000000000100010000000111111111101111001100111111101111100111000011111100101110010101110011101011111011010111111110
245,CN(C)c1cccc(Sc2ccc(\C=C\C(=O)N3CCOCC3)c(c2C(F)(F)F)C(F)(F)F)c1,00000000000000000000000000000000000000000010000000000000010100001000000000110000010001101000110100111000001101111000011011100100110011110110001011011110011011111111110
246,CC(C)CN(CC(=O)N1CCN(CC1)C(C)=O)C(=O)C1=C(C(C)C)N2[C@H](c3ccc(Cl)cc3)[C@@](C)(N=C2S1)c1ccc(Cl)cc1,00000000000000000000000000000000000010000000010100000000000000100010000000111111110101111000100111111101011110111001111111100100110010101110011001111110011110111111110
247,CN[C@@H](C)C(=O)N[C@@H](COC)C(=O)N1CC[C@@H]2[C@H]1[C@H](CN2c1ncccn1)c1c[nH]c2cc(F)ccc12,00000000000000000000000001000000000000000010000000000010000000100100000000010101100101110101110111101100111101110001011011100110110101111110011001111101011111111111110
248,Cn1ncc2c1nc(-c1cccc(c1)C(F)(F)F)c1c2[nH]n(-c2ccc(cc2)-c2ccccc2)c1=O,00000000000000000000000000000000000000100010000000001000000000100100010000010101100100000000111111100100011100101100010011101101001001110100001111001011001010101111110
249,COc1ccc(cc1)[C@@H]1C2=C(N=c3s\c(=C/c4ccc(OCc5cccc(C(=O)O)c5)c(OC)c4)c(=O)n13)c1ccccc1CC2,00000000000000000000000000100000000010000000010100100000000000100100000010001110110101001000110011110100011001100100011111110111000000011101101111111110111111111111110
250,CC(C)C1=C(SC2=N[C@](C)([C@@H](N12)c1ccc(Cl)cc1)c1ccc(Cl)cc1)C(=O)NCC(N)=O,00000000000000000000000000000000000010000000010100000010000000100010000000101111111111011000100111011101111100111000010111100100000110101100011001001111011110111111110
251,Brc1ccc(cc1)[C@H]1Oc2ccccc2C2=C1[C@H](c1ccc(Br)cc1)n1ncnc1N2,00000000000000000000000001100000000000000000011000101000010000100100000000001101100100010000001011110100011100000100000011101100000000110100001011001001100011100111110
252,OCc1cc(Nc2cc(F)c3N(CCc4c[nH]c5ccccc45)CCOc3c2)ccn1,00000000000000000000000000000000000000000010000000000000010000000100000000010000101101110011000111101100010101010100001011100100110111110111001011011001110111110111110
253,Clc1cc(Cl)cc(c1)N1C(=O)[C@@H]2C[C@@H](CN2C1=O)OCc1cccc(Br)c1,00000000000000000000000000000000000001000000001000000000000000100000000000010101000101010100100111001101011101110000010011100111010011111110001101101010111111110111110
254,COc1ccccc1[C@@H]1C2=C(N=c3s\c(=C/c4cccc(OCC(O)=O)c4)c(=O)n13)c1ccccc1CC2,00000000000000000000000000100000000010000000010100100000000000100100000010001110110101001000110011110100111001100100011111110111000010011101101111111010111111111111110
255,COc1c(Nc2ccnc3[C@@H](O)CCc23)ccc(NCCc2c[nH]c3c(CO)cccc23)c1F,00000000000000000000000000000000000000000010000000000100000000000100000000000000101100010011010111101100110101010100001011000111000111110111001111110011110111111111110
256,C(Cc1c[nH]c2ccccc12)Nc1ccc(Nc2ccnc3[nH]ccc23)cc1,00000000000000000000000000000000000000100000000000000100000000000100000000000100101100000011000010101100110000010000001011000100000101010100001001010001010110100111010
257,Fc1ccc(cc1Cl)-c1c(nc(CC2CCCCC2)n1-c1cccc(Cl)c1F)-c1nn[nH]n1,00000000000000000000000000000000000000100010000000001000000000100100011000010101100101010000001010000001000100010000001011101100111001110100001011011011000110100111010
258,COC(=O)c1cccc2c(CCNc3ccc(Nc4ccnc5[C@@H](O)CCc45)c(OC)c3F)c[nH]c12,00000000000000000000000000000000000000000010000000000000000000000100000000000000101100010011010111101100110100010100001011010111000111110101101111110111111111111111110
259,C[C@H](N)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CC[C@H]2NC[C@@H]([C@@H]12)c1c[nH]c2cc(F)ccc12,00000000000000000000000000000000000000000010000000000010000000100100000000010001101111010011100110001100110100110000011011100100110100101110001001011001011010111111110
260,CC(C)c1ccc(cc1)[C@@H]1N([C@H](C(O)=O)c2ccccc2)C(=O)c2cc(I)ccc2NC1=O,00000000000000000001000000010000000000000000000000000000000000100000000000110001100001010000100101000100010100100000010011110101000100111101101111101111001011111111110
262,CN[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N1CC[C@@H]2[C@H]1[C@H](CN2c1ncccn1)c1c[nH]c2cc(F)ccc12,00000000000000000000000001000000000000000010000000000010000000100100000000110101100101010001110110101100011100110000011011100100110101111110011001011101011010111111110
263,Cc1cc2CN(CCc2c(C)c1C(=O)N[C@@H](CNC(=O)c1ccccc1)C(O)=O)C(=O)c1ccc(Cl)cc1,00000000000000000000000000000000000000000000000000000110000000000000000000010001001001110010100101101101110110110000111001110100110100101111101011111111011111111111110
264,Cc1cccc(Cl)c1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O,00000000000000000000000000000000000000000000000000000010000000000100000000000000000100010011100110000101110100110000010001010100000100101101001011100011001111111111110
265,CN1CCN(CCCNc2ncnc3n(ncc23)-c2ccc(OCCCc3sc(nc3C(O)=O)N3CCc4cccc(C(=O)Nc5nc6ccccc6s5)c4C3)cc2)CC1,00000000000000000000000000000000000010100000000100001000000000100100000000010101111101101011111111101100111001110101111011111111110111011111101111111011111111111111110
266,COC(=O)c1cccc(c1)S(=O)(=O)N1[C@@H]([C@H](c2ccc(Cl)cc2)n2c1ccc(C(=O)N1CCN(CC(=O)N3CCOCC3)CC1)c2=O)c1ccc(Cl)cc1,00000000000000000000000000000000110000100000000000010001011111101101000001010101110101111100111111101111011101111100011011111111111010111110101111111010011111111111110
267,C[C@H](N)C(=O)Nc1nc-2c(CCc3ccccc-23)s1,00000000000000000000000000000000000010000000000100000010000000000100000000000101010110001001100111000100011000100000011011000100000101010100001011010001001010101111110
268,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,00000000000000000000000000000000000000000000000000000010000000000000000000000001000101000011110110000100110000110000011001100101110101001100001101111111001010111111110
269,Cn1ncc2c1nc(-c1cccc(c1)C(F)(F)F)c1c2[nH]n(-c2ccc(Cl)c(c2)C(=O)Nc2cccc(CO)c2)c1=O,00000000000000000000000000000000000000100010000000001000000000100100010000010101101100010001111111100101011101101100010011101101001101111101001111101011011111111111110
270,CN1c2ncnn2[C@H](C2=C1c1cc(C)ccc1O[C@@H]2c1ccc(Br)cc1)c1ccc(Br)cc1,00000000000000000000000001100000000000000000011000101000010000100100000000011101100101010000011011110100011100000100000011101100000000110100001011001100100011101111110
271,CC[C@H](N)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1ccccc1)c1ccc2ccccc2c1,00000000000000000000000000000000000000000000000000000010000000000000000000000001000111000011100110000100110000110010011001100101110101001100001101111011001110111111110
272,COc1ccc(c(CN2CCC(CC2)N2CCc3c(C2)ncnc3NS(=O)(=O)c2ccc(N[C@H](CCN(C)C)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)c1)-c1ccc(Cl)cc1,00000000000000000000000000000000110000100010000000010001001111101101010001110101110001111011011001101111111100011101111011101111111101111110111111111111110111111111110
273,Brc1ccc2[nH]cc(C(=O)C(=O)N3CCN(CC3)C(=O)c3ccccc3)c2c1,00000000000000000000000000000000000000000000001000000000000000000100000010010001000101110000100111101100010100110000011011100100110000101110001001111001111010110111110
274,Cn1ccc2ccc(cc12)-c1nc(-c2nn[nH]n2)c(-c2ccc(F)c(Cl)c2)n1-c1cccc(Cl)c1F,00000000000000000000000000000000000000100010000000001000000000100100011000010101100101010000011010000101010100000000000011101100001001110100001011001011000010101111010
275,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CC[C@@H]2[C@H]1[C@H](CN2Cc1ncc(C)s1)c1c[nH]c2cc(F)ccc12,00000000000000000000000000000000000010000010000100000010000000100100000000010001110101111011110110001100010110110000011011100100110100101110011001011101011110111111110
276,CN[C@@H](C)C(=O)N[C@@H](C1CCOCC1)C(=O)N1CCC[C@H]1c1nc(c(s1)C#CCO)-c1cccc2ccccc12,00000000000000000100000000000000000010000000000100000010010000100100000000010001011101101011110110101100010001110000011011100100110110001111101011111111011111111111110
277,C\C=C\n1cc(C(=O)C(=O)N2CCN(CC2)C(=O)c2ccccc2)c2ccccc12,00000000000000000000000000000000000000000000010000000000000000000100000010010001000101100000100111111100010000110000011011100100110000001110001001111000111010111111110
278,COC(=O)[C@H](Cc1ccc(cc1)C#Cc1ccccc1)NC(=O)CNC(=O)[C@H](NC(N)=N)C(C)(C)C,00000000000000000100000001000000000000000001000000000010000000000010000000100111001010000001110100001000101010111000010100010110100110001000111001100101011111111111110
279,CCc1cccc2c(c[nH]c12)C(=O)C(=O)N1CCN(CC1)C(=O)c1ccccc1,00000000000000000000000000000000000000000000000000000000000000000100000010010001000101100010100111101100010000110010011011100100110000001110001001111001111110111111110
280,CN1C(=O)N(C(=O)[C@]11CN(C[C@H]1c1ccc(cc1)C#N)c1cc(ccn1)C(O)=O)c1cc(Cl)cc(Cl)c1,00000000000000000000000000000000000001100100000000000000000000100110000000010101100101110100110111101001011110111000110011110101010001111111101101101010011011111111110
281,CC(C)CN(Cc1cc(Cl)cc(CN(CC(C)C)S(=O)(=O)c2cc(Cl)cc(Cl)c2O)c1)C(=O)c1cccc(c1)S(=O)(=O)C(F)(F)F,00000000000000000000000000000000110000000010000000010001001111001001000001100000010001111100101001001011001110101101010000101101101000101011111111101110111111111111110
282,CN1C(=O)N(C(=O)[C@]11CN(C[C@H]1c1ccc(cc1)C#N)c1nc2cccc(C(O)=O)c2o1)c1cc(Cl)cc(Cl)c1,00000000000000000000000000000000000001000100000000000000010000100110000000010101100101110100110111001101011110111000110011110101010001111111101101101010111011111111110
283,CC(C)(C)OC(=O)Cc1ccc(Cl)c(F)c1-n1c(nc(C(O)=O)c1-c1ccc(F)c(Cl)c1)C1CCCCCC1,00000000000000000001000000000000000000100010000000000000000000100110000000110101000101010000000111000001000110001000001011110110110011111101111011111110101111111111110
284,CCOc1cc(Nc2ccnc(c2)[C@H](C)O)ccc1NCCc1c[nH]c2cc(OC)ccc12,00000000000000000000000000000000000000000000000000000000000000000100000000000000101100000011010111101100110001010110001011000111000101010111011111110111110111111111110
285,COc1cccc(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN(C)C)CSc3ccccc3)c(c2)N(=O)=O)c1,00000000000000000000000010000000110000000000000001010001101111111001011101110001110001101110111001101010101000111101111111101111111101011110111111111111111111111111110
286,Cn1ncc2c1nc(-c1cccc(c1)C(F)(F)F)c1c2[nH]n(-c2ccc(Cl)cc2)c1=O,00000000000000000000000000000000000000100010000000001000000000100100010000010101100100010000111111100101011100101100010011101101001001110100001111001011001010101111110
287,CCOc1cc(NC(=O)C(C)(C)C)ccc1C1=N[C@H]([C@H](N1C(=O)N1CCNC(=O)C1)c1ccc(Cl)cc1)c1ccc(Cl)cc1,00000000000000000000000000000000000001100000000000000000000000100010000000110111101101110001100111101001101101111110011111100111110111111110111111111111111111111111110
288,O[C@H]1CCc2c1nccc2Nc1ccc2N(CCc3c[nH]c4ccccc34)C(=O)C(F)(F)Oc2c1,00000000000000000000000000000000000000000010000000000000010000000100000010010000100101010011100111101100111100111100011011100101000111110101001111111011111111110111110
289,CCOc1cc(ccc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@](C)(N1C(=O)N1CCN(CC(=O)N2CCOCC2)CC1)c1ccc(Cl)cc1)C(C)(C)C,00000000000000000000000000000000000001100000000000000000010000100010000000110111100101110000100111101001001101111110011111100111110010101110111111111110111111111111110
290,CN(C)c1nc(NCc2ccc(NC(=O)c3ccc(F)cc3)cc2)c2ccc(C)cc2n1,00000000000000000000000001000000000000100010000000000000000000000100000000100100101001110000110000101100011100100000010011100100000101110100011001001101011110101111110
291,CNc1nc(NCc2ccc(NC(=O)c3ccc(Cl)cc3)cc2)c2cc(C)ccc2n1,00000000000000000000000001000000000000100000000000000100000000000100000000000100101000010000110000101101011100100000010011000100000101110100001001000101011110101111110
292,Cc1ccc(cc1C)-c1nc(C(O)=O)c(-c2cccc(Cl)c2)n1-c1cc(Cl)ccc1C,00000000000000000000000000000000000000100000000000000000000000100100000000010101000101010000000111000001000100000000000011110100000001110101011011001110001011111111110
293,OC[C@@H]1[C@H]2Cn3c(cccc3=O)[C@H]2N(CC2CCCCC2)[C@H]1C(=O)N[C@@H]1CCN(Cc2ccccc2)C1,00000000000000000000000000000000000000000000000000000000000000000100000000010001101101100011100111101100110001110100011011100101110101001111001111111011011111110111110
294,CN[C@@H](C)C(=O)N[C@H]1CCC[C@@H]2SC(C)(C)[C@H](N2C1=O)C(=O)Nc1cc(C)nn1-c1ccccc1,00000000000000000001000000000000000010100000000100001010000000100110000000110101110101001011111111000100110010111000011011101101000101011100011110111111001010111111110
295,C(Cc1c[nH]c2ncccc12)Nc1ccc(Nc2ccncc2)cc1,00000000000000000000000000000000000000100000000000000000000000000100000000000100101100000011000010101100110000010000001011000100000101010100001001010001010110100111010
296,OC(=O)[C@H]1CC[C@@H](CC1)CNc1cccc(c1)Sc1ccc(\C=C\C(=O)N2CCOCC2)c(C(F)(F)F)c1C(F)(F)F,00000000000000000000000000000000000000000010000000000000010100001000000000010000011001101011100100111000001101111000011011110100110111111111101011111011011111110111110
297,CC(C)(C)c1ccc(cc1)[C@H](N1[C@@H](c2ccc(Cl)cc2)C(=O)Nc2ccc(I)cc2C1=O)C(O)=O,00000000000000000001000000010000000000000000000000000000000000100010000000110001100001010000100101000101010100101000010011110101000100111101111111101111001011111111110
298,CN[C@@H](C)C(=O)Nc1ncc(-c2ccccc2)n(CC(=O)N[C@@H]2CCCc3ccccc23)c1=O,00000000000000000000000000000000000000100000000000000010000000100100000000010101000001000011110101101100110000110100011011100101100111011100001111111111011110111111110
299,CC(C)C[C@H]1CN(CCN1C(=O)c1ccccc1)C(=O)C(=O)c1c[nH]c2cccc(F)c12,00000000000000000000000000000000000000000010000000000000000000000100000010110001000101110000100111101100010110110001011011100100110000101110001001111111111110111111110
300,C[C@H]1CN(CCN1C(=O)c1ccccc1)C(=O)C(=O)c1c[nH]c2cccc(F)c12,00000000000000000000000000000000000000000010000000000000000000000100000010010001000101110000100111101100010110110001111011100100110000101110001001111011111010111111110
301,Nc1nnc(o1)-c1nc(C2CCCCC2)n(c1-c1ccc(F)c(Cl)c1)-c1c(CC(=O)Nc2ccccc2)ccc(Cl)c1F,00000000000000000000000000000000000001100010000000001000010000100100000000010101100111010000101111000001101100110000011011101100110111110100001011011011001110110111110
302,CC(C)c1ccccc1Sc1ccc([C@@H]2C[C@H]2C(=O)NCCCN2CCCC2=O)c(Cl)c1Cl,00000000000000000000001000000000000000000000000000000000000100101000000000110000111101111011100010001001100100110000011001100101110010101110001111011111011110111111110
303,COC1(CCN(CC1)c1ccc(cc1)C(=O)NS(=O)(=O)c1ccc(N[C@H](CCN(C)C)CSc2ccccc2)c(c1)N(=O)=O)C1CCCCC1,00000000000000000000000010000000110000000000000001010001101111111011011101110001110001101110111001101010101010111001111101101111111111011110111111111111111111111111110
304,CCOc1ccsc1C1=N[C@H]([C@H](N1C(=O)N1CCN(CC(=O)N(CCOC)CCOC)CC1)c1ccc(Cl)cc1)c1ccc(Cl)cc1,00000000000000000000000000000000000011100000000000000000000000100000000000010111110101111000110111101001001101110111111111100111110010101110111111111110111111111111110
305,C[C@H](N1CCC(CC1)N1CCc2c(C1)ncnc2NS(=O)(=O)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c(c1)S(=O)(=O)C(F)(F)F)c1cc(F)ccc1-c1ccc(Cl)cc1,00000000000000000000000000000000110000100010000000010001011111101101010001010101110001111011001101101111111111011000111011101100111111111110101011111011010111111111110
306,OC[C@H]1[C@@H]2Cn3c(cccc3=O)[C@@H]2N(Cc2ccc(Cl)c(Cl)c2)[C@@H]1C(=O)N1CCC(Cc2ccccc2)CC1,00000000000000000000000000000000000000000000000000000000000000000100000000010001101101110001100111101101010101110100011011100101110000101111001111111010011111110111110
307,OC(=O)[C@@H]1[C@@H]([C@@H](OC11C(=O)c2ccccc2C1=O)c1ccc(Cl)c(Cl)c1)C(=O)NCc1ccccc1,00000000000000000000000000000000000000000000000000000000010000100010000010000000001100010100100011001101010100101000010000010101000100101101100111100011111111110111110
308,O[C@H]1CCc2c1nccc2Nc1cc(c(NCCc2c[nH]c3ccccc23)c(c1)C(F)(F)F)C(F)(F)F,00000000000000000000000000000000000000000010000000000000000000000100000000000000101100000011000110101100111100011000001011000101000111110101001111010011110111100111110
309,CN(C)c1ccc(CNC(=O)c2ccc(CN(Cc3ccc(F)cc3)S(=O)(=O)c3cc(Cl)cc(Cl)c3O)cc2)cc1,00000000000000000000000000000000110000000010000000010001001111001001000001100000011001111100111001001011001100101100010000101101001101111011101111101111111111111111110
310,COc1cc2[nH]cc(C(=O)C(=O)N3CCN(CC3)C(=O)c3ccccc3)c2cc1OC,00000000000000000000000000000000000000000000000000000000000000000100000010010001000101100000110111101100010000110100011011100111110000001110101111111111111011111111110
311,CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1cc(ncn1)N1CCN(CC1)c1ccccn1,00000000000000000000000000000000000000100010000000000000000100101100000000110101110001101000000000101000001100011000001011100100110001110110001011011110010010101111010
312,CC[C@H](N)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)NCc1ccccc1,00000000000000000000000000000000000000000000000000000010000000000000000000110001001111000011100110001000100000110010011001100000110100001110011000111111011110111111110
313,CCOc1nc(ncc1C1=N[C@H]([C@H](N1C(=O)N1CCNC(=O)C1)c1ccc(Cl)cc1)c1ccc(Cl)cc1)C(C)(C)C,00000000000000000000000000000000000001100000000000000000000000100110000000110111101101110001100111101001101101111110011111100111110010101110011111111111011111111111110
314,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1c1nc2c(cncc2s1)-c1ccccc1,00000000000000000000000000000000000010000000000100000010000000100100000000010001110101001011110110101100010000110000011011100100110100001100001001011111011010111111110
315,COc1ccccc1CN1CCN(CC1)c1ccc(cc1)C(=O)NS(=O)(=O)c1ccc(N[C@H](CCN(C)C)CSc2ccccc2)c(c1)N(=O)=O,00000000000000000000000010000000110000000000000001010001101111111001011101110001110001101110111001101010101010111101111111101111111101011110111111111111111111111111110
